Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2013-02-01,31.9464,32.8976,31.9464,32.8976,13945.382295547
2013-02-04,32.8976,33.1162,31.6801,32.6534,10000.616366362
2013-02-05,32.6049,32.6049,31.0701,31.1918,25924.258810543
2013-02-06,31.1918,31.1918,29.4861,30.7035,37836.135427458
2013-02-07,30.7035,30.8992,29.583,29.9727,21438.791949467
2013-02-08,30.7035,30.8992,29.583,30.7035,136435.30123136
2013-02-11,30.8005,30.8992,30.4848,30.632,6893.9368816069
2013-02-12,30.2653,30.7528,30.1191,30.5078,2751.6975686005
2013-02-13,30.6541,30.6541,30.1191,30.1684,22928.070385784
2013-02-14,30.1191,30.7035,30.1191,30.7035,7221.8837511667
2013-02-15,30.7035,32.1659,30.5078,32.1659,6920.9719282015
2013-02-18,32.7019,33.0915,31.5066,32.1183,30677.725263948
2013-02-19,32.1659,32.6534,31.7771,32.507,26373.275671375
2013-02-20,32.7504,32.9214,32.3123,32.8976,61464.766151084
2013-02-21,32.8976,32.8976,32.1906,32.8976,11877.788949469
2013-02-22,32.7019,33.0439,32.6781,32.9214,3439.3281015485
2013-02-25,32.6781,34.5778,32.4595,34.5778,43111.495823819
2013-02-26,33.6284,34.6033,33.6284,34.1652,16531.343274155
2013-02-27,34.3107,34.8457,33.8955,34.628,13203.68166941
2013-02-28,34.6025,36.3065,34.6025,36.064,42132.356962373
2013-03-01,36.3082,38.5031,36.0649,37.7698,35847.296347548
2013-03-04,37.7698,38.0148,36.6502,37.0399,24067.068653181
2013-03-05,37.0399,38.0148,37.0399,37.5256,6590.6741850247
2013-03-06,37.7698,38.5031,37.7698,38.5031,24157.577287431
2013-03-07,38.5031,38.7456,38.5031,38.7456,4488.9931715016
2013-03-08,38.356,38.7456,37.5749,38.4768,7294.7608332911
2013-03-11,38.0148,38.721,38.0148,38.6469,4469.0107457578
2013-03-12,38.0148,38.5985,37.8183,38.5985,2976.205999016
2013-03-13,37.7698,38.5738,37.7698,38.3057,5144.8869106212
2013-03-14,38.0148,38.0148,36.5524,37.0399,22422.632558147
2013-03-15,37.5256,37.5256,35.5782,36.0649,40388.008738621
2013-03-18,36.3082,36.3082,35.1393,36.0649,7692.05847455
2013-03-19,36.3584,36.3584,35.8224,36.0649,2403.7682732969
2013-03-20,36.1373,36.1373,35.7493,35.9185,5643.2721174075
2013-03-21,35.8224,36.0649,35.8224,35.8224,3026.7497817797
2013-03-22,35.5782,35.5782,34.628,34.7735,3081.9953117772
2013-03-25,34.1159,35.5544,34.1159,35.0423,14997.398239117
2013-03-26,35.3341,35.5544,34.4076,35.5544,15225.432979958
2013-03-27,35.8701,36.0649,34.7233,36.0649,13022.664400907
2013-03-28,36.7957,36.9905,36.5524,36.8944,12130.507863288
2013-04-02,36.845,36.8961,36.3065,36.3584,3271.240637939
2013-04-03,36.3584,36.3584,35.5782,36.0649,4496.0457923523
2013-04-04,36.064,36.064,35.0916,35.1393,8691.1797617394
2013-04-05,35.1393,35.1393,34.6033,34.8457,8902.7583872619
2013-04-08,34.8457,34.9445,34.6033,34.8951,106826.04802629
2013-04-09,35.0899,35.9671,34.7735,35.6761,4016.4675745014
2013-04-10,35.6769,35.8675,35.0916,35.2116,12782.875291982
2013-04-11,35.8224,36.7727,35.8224,36.0649,3707.3276938769
2013-04-12,36.5558,36.5558,36.0172,36.0172,5818.4122018677
2013-04-15,36.0649,36.4069,36.0649,36.0649,1967.6812173589
2013-04-17,36.064,36.064,35.5782,35.5782,8521.9168613214
2013-04-18,35.5782,35.9671,35.1682,35.9671,14403.802650846
2013-04-19,35.9654,35.9654,35.5264,35.5782,6041.7451954748
2013-04-22,35.5782,36.3082,35.5782,35.5782,2148.6984858615
2013-04-23,35.5782,36.5038,35.0899,36.3082,7650.918186254
2013-04-24,36.3082,36.7472,36.3082,36.5524,11406.438789278
2013-04-25,37.0399,37.284,36.7957,36.7957,3141.9425890086
2013-04-26,36.7974,37.5256,36.7974,37.5256,7954.1808828361
2013-04-29,37.5256,37.7698,37.284,37.7698,31328.917255834
2013-04-30,37.5256,38.333,37.2883,37.6243,24948.646259524
2013-05-02,38.1832,40.1519,37.7221,38.8596,18665.936518315
2013-05-06,38.8596,39.2986,38.5508,39.2986,13959.487537249
2013-05-07,40.1519,40.1519,39.382,39.7904,16734.693842018
2013-05-08,39.7904,39.7904,39.0671,39.7904,39271.343770586
2013-05-09,39.8422,40.2549,39.5819,40.2285,7227.760935209
2013-05-10,40.2344,40.4097,39.7904,40.1765,6890.4105711815
2013-05-13,40.1672,42.4762,40.1672,42.3477,32378.582325787
2013-05-14,41.9078,41.9078,41.1847,41.5726,8863.9689725827
2013-05-15,41.3395,41.4943,40.8223,41.3395,5262.430591467
2013-05-16,41.1583,41.2357,40.2072,40.9728,1330.5944671746
2013-05-17,41.6509,44.5434,41.6509,44.5434,46750.648182805
2013-05-20,43.9233,44.3886,43.5106,44.1819,8283.3031892044
2013-05-21,44.1767,44.2814,43.9233,43.9233,4744.062958937
2013-05-22,43.5106,44.3367,43.5106,44.3367,80059.001024083
2013-05-23,43.4069,43.9233,42.2337,43.4119,15978.88797418
2013-05-24,42.7356,43.6646,42.6318,43.3031,6407.3060429053
2013-05-27,43.3031,45.469,43.3031,44.9561,35261.928816935
2013-05-28,44.9561,45.2155,44.0271,44.0271,6782.2703848034
2013-05-29,44.0271,44.0271,43.6646,44.0271,11862.508270959
2013-05-31,44.7663,45.2155,43.6646,45.2155,45760.930390084
2013-06-03,44.4405,45.2368,43.4587,44.9561,21987.720939018
2013-06-04,44.9561,44.9561,43.9233,43.9233,5776.0964767632
2013-06-05,43.6646,44.8846,43.6646,44.4967,12483.138905825
2013-06-06,43.9233,44.4924,43.9233,44.0576,6845.7439724601
2013-06-07,44.0271,44.9467,44.0271,44.3121,8306.8119253736
2013-06-10,44.9467,45.1637,44.198,45.1637,237247.81454557
2013-06-11,45.1637,45.3457,45.0096,45.3457,24010.647686374
2013-06-12,45.3457,45.7328,45.0139,45.4741,119599.5198238
2013-06-13,45.4741,45.8621,45.2725,45.8502,5837.2191908031
2013-06-14,45.3857,46.843,45.3857,46.843,135717.10934139
2013-06-17,45.9906,47.9031,45.9906,47.9031,595217.69106703
2013-06-18,47.9031,48.0587,47.6036,48.0587,3817.818753872
2013-06-19,47.6444,49.2362,47.567,49.2362,54016.023095885
2013-06-20,49.2209,49.2362,46.74,48.16,9196.6175893764
2013-06-21,47.6444,47.6444,46.6108,47.1782,22991.543973441
2013-06-24,45.3967,48.0587,45.3857,47.8001,13106.120414308
2013-06-25,47.8001,47.8001,47.0549,47.2309,575.96403614448
2013-06-26,47.2309,48.0587,45.4793,48.0587,91204.492841883
2013-06-27,48.0587,48.0587,45.4741,45.4903,70368.699975154
2013-06-28,45.4903,48.5752,45.4903,48.5752,62425.098023595
2013-07-01,48.9376,49.0346,47.5415,48.8839,28452.623385537
2013-07-02,48.0119,48.7818,48.0119,48.7818,10333.264983155
2013-07-03,48.5752,48.7818,47.8758,48.2128,2795.1887305134
2013-07-04,48.2128,48.2128,46.507,47.0242,4501.9229763946
2013-07-05,46.5171,47.3347,46.3019,46.3019,15152.555897834
2013-07-08,45.9906,46.188,45.5303,45.9855,12842.822569213
2013-07-09,46.5027,47.5304,45.7481,46.1564,68999.316093301
2013-07-10,46.6882,48.7291,46.507,48.57,24054.138848287
2013-07-11,48.5752,49.5569,48.5752,49.5569,10424.949054215
2013-07-12,49.5569,49.7628,49.1485,49.6487,32409.143682807
2013-07-15,49.6581,49.6581,49.0924,49.351,4547.7650119245
2013-07-16,49.6079,49.6079,48.9376,48.9376,11525.157906931
2013-07-17,48.9316,48.9316,47.5415,48.2128,5968.8681133504
2013-07-18,48.9817,49.351,48.5241,48.5752,28707.693172973
2013-07-19,49.0924,49.351,48.0587,48.6322,30413.251982046
2013-07-22,49.3442,49.4522,48.6679,49.351,181199.46120786
2013-07-23,49.0924,49.6079,48.6006,49.6079,202974.42808455
2013-07-24,49.6079,49.8104,49.6079,49.6863,199650.29279023
2013-07-25,49.6863,49.8155,49.4786,49.8155,3925.9589402501
2013-07-26,49.8155,49.8411,49.7117,49.7117,802.8233401769
2013-07-29,49.7628,49.8411,49.6079,49.8411,7224.2346247837
2013-07-30,49.8155,49.8155,49.0924,49.7058,4358.5196857627
2013-07-31,49.8155,49.8308,49.351,49.7117,33228.423138302
2013-08-01,49.3544,49.9176,49.3544,49.8155,20112.899229527
2013-08-02,49.9176,49.9176,49.6079,49.8921,53213.199755708
2013-08-05,49.6079,50.0214,49.6079,49.9696,118954.20501596
2013-08-06,50.0214,50.0214,49.4634,49.9696,7082.0067709602
2013-08-07,49.9696,50.0163,49.4267,49.9696,12469.033664124
2013-08-08,50.0214,50.0733,49.8666,49.8666,32621.897745138
2013-08-09,49.3757,49.9066,49.3757,49.6079,15054.994642732
2013-08-12,49.6079,49.7117,49.123,49.6079,5063.7817708376
2013-08-13,49.277,49.6079,49.277,49.6079,18379.129937051
2013-08-14,49.6079,50.6144,49.385,50.0928,66112.443291728
2013-08-16,49.7117,50.5165,49.6079,50.3574,4781.6769368077
2013-08-19,50.2792,50.2792,49.1579,49.6079,3140.7671522001
2013-08-20,49.1783,49.1834,46.6168,47.8979,10514.282251658
2013-08-21,47.8979,48.1676,47.5458,47.6342,4149.2919338572
2013-08-22,47.3764,47.5355,47.0396,47.1578,25276.593129084
2013-08-23,48.006,48.006,47.1331,47.8001,5489.2898954995
2013-08-26,48.0587,48.2952,47.1271,47.3347,16527.81696373
2013-08-27,47.0761,47.6912,47.0761,47.4904,955.63012527646
2013-08-28,47.3857,47.3857,47.0761,47.3347,5365.8690306114
2013-08-29,47.3347,47.6657,46.9205,47.5415,2321.4876967048
2013-08-30,47.5415,47.8257,46.6209,46.6933,30135.84889525
2013-09-02,46.7928,48.1982,46.7928,47.8511,2172.2072220306
2013-09-03,47.8001,48.3616,47.0761,48.0587,3657.9593479217
2013-09-04,48.0587,48.0587,47.0761,47.0761,2413.1717677645
2013-09-05,47.0761,47.5415,42.3672,45.2155,24846.383257188
2013-09-06,44.6983,49.0924,44.5647,48.5752,62085.39678595
2013-09-09,48.1098,50.6373,48.1098,50.1345,28762.93870297
2013-09-10,50.6416,53.0186,50.6416,51.8037,104655.01624107
2013-09-11,52.1916,54.7754,52.1916,53.2261,32430.30154536
2013-09-12,54.259,55.0349,53.2772,54.9311,36995.698109411
2013-09-13,54.9311,55.8099,54.5176,55.8099,19043.25173383
2013-09-16,55.2926,55.8099,54.7754,55.2926,15459.344904841
2013-09-17,53.7936,55.0349,53.2261,54.259,10503.703320382
2013-09-18,53.8456,54.7499,53.7936,54.3619,12338.560178385
2013-09-19,53.7417,55.2926,53.7417,55.0603,18401.463236413
2013-09-20,54.88,55.8099,54.88,55.8099,10131.089852101
2013-09-23,55.7836,56.2709,55.5504,55.8099,8500.7589987692
2013-09-24,55.5504,56.0669,54.259,54.259,7585.0937249803
2013-09-25,54.0522,54.7499,54.0004,54.259,10955.07105483
2013-09-26,54.259,55.2662,54.259,54.2854,5763.1666718702
2013-09-27,54.88,54.88,53.4576,54.4666,5365.8690306114
2013-09-30,53.7417,54.7754,53.7417,54.7754,20792.301704816
2013-10-01,54.259,54.7499,54.0004,54.5687,8300.9347413313
2013-10-02,54.5687,54.5687,54.259,54.259,6849.2702828855
2013-10-03,53.8456,55.8865,53.8456,55.2926,8926.267123431
2013-10-04,55.2926,56.2709,55.2926,56.0669,10357.949156133
2013-10-07,56.0158,58.2626,55.6533,58.2328,218894.54421831
2013-10-08,58.8513,59.9454,58.5255,59.9454,7496.9359643459
2013-10-09,59.9454,61.857,59.8926,60.7178,25247.207208872
2013-10-10,60.8736,61.6979,60.8736,61.1305,7687.3567273162
2013-10-11,61.7532,64.2808,60.2559,62.0093,22405.001006021
2013-10-14,62.0093,62.0093,60.7698,61.4895,6463.7270097112
2013-10-15,62.5283,64.3361,62.4976,64.3361,107929.78318944
2013-10-16,64.5445,64.8559,64.08,64.5445,18580.129631298
2013-10-17,64.5896,64.5896,62.467,62.467,17569.253976024
2013-10-18,61.2096,63.5109,59.5838,63.0421,40798.236184773
2013-10-21,62.5283,64.5896,62.5283,64.5896,105824.57586548
2013-10-22,64.5896,64.5896,64.08,64.08,6501.3409875819
2013-10-23,64.5896,65.5731,62.0093,65.5288,49639.871857996
2013-10-24,65.6769,67.2805,65.6769,67.2303,210605.36384506
2013-10-25,67.2303,67.688,66.6603,67.688,3170.1530724116
2013-10-28,67.688,68.2061,66.6603,66.6603,49002.785107811
2013-10-29,67.2805,68.1806,66.4077,68.1806,8848.6882940728
2013-10-30,67.4608,68.2061,67.1844,67.5919,24760.576370171
2013-10-31,67.5919,68.2649,67.1844,67.1844,8745.2498549285
2013-11-04,68.2061,68.2061,67.3852,68.2061,18960.971157238
2013-11-05,68.4715,68.731,67.1844,67.1844,2999.7147351851
2013-11-06,67.688,68.0768,67.2303,67.688,6423.7621582237
2013-11-07,69.7647,70.2769,68.2649,70.0233,130313.62633291
2013-11-08,70.0233,70.2769,67.7204,70.2769,16691.202680105
2013-11-12,69.2475,70.2769,68.982,70.2769,11610.96479395
2013-11-13,70.7873,70.7873,69.4031,69.5316,42998.653890207
2013-11-14,70.0233,70.0761,68.731,68.731,6379.0955595023
2013-11-15,69.2219,70.2769,69.2219,70.2769,3412.2930549539
2013-11-18,70.2769,71.8286,70.2769,70.7873,14949.205329971
2013-11-19,71.0528,71.7495,70.7873,70.7873,9005.0213895977
2013-11-20,70.4572,71.1573,70.3543,70.7873,27379.449579415
2013-11-21,70.8452,71.2076,70.8452,71.0528,14152.259173836
2013-11-22,71.2577,71.314,70.5679,71.314,22129.948792841
2013-11-25,70.7873,71.314,70.7873,70.7873,2376.7332267023
2013-11-26,70.5346,70.7873,67.1844,67.1844,27080.888630066
2013-11-27,66.9189,68.1661,66.9189,67.688,4913.325859355
2013-11-28,67.8752,68.6715,67.8258,68.2061,3547.4682879266
2013-11-29,68.2061,68.731,67.5332,68.4452,5047.3256555192
2013-12-02,67.688,69.2219,67.688,69.1896,4016.4675745014
2013-12-03,71.1072,71.4926,68.731,70.7873,72234.118190177
2013-12-04,70.7873,70.7873,68.2903,70.5346,12112.87631116
2013-12-05,70.2769,70.2769,69.2475,69.2475,2169.8563484137
2013-12-06,69.3717,70.4062,67.7467,68.731,7020.8840569204
2013-12-09,67.7467,70.5346,67.7467,69.7647,8324.4434775005
2013-12-10,69.7647,70.5082,68.731,68.731,2280.3474084088
2013-12-11,68.731,69.2475,68.4715,68.731,8664.1447151449
2013-12-12,68.7047,68.7047,67.1844,67.1844,6361.4640073754
2013-12-13,67.1844,69.2219,66.0129,67.688,7841.3389492242
2013-12-16,67.688,67.9543,66.7063,67.1844,11389.982673959
2013-12-17,67.1844,67.1844,63.0421,66.149,52894.656380616
2013-12-18,65.1146,65.6249,63.5602,65.1146,44998.071901394
2013-12-19,64.7963,65.8835,63.3535,63.3535,54416.84704757
2013-12-20,63.3841,65.0099,63.3841,64.4663,30868.146026919
2013-12-23,65.1146,65.7092,64.6925,65.7092,12559.542298376
2013-12-27,66.1167,66.1167,64.9844,65.9364,8506.6361828115
2013-12-30,66.1167,68.2061,65.1324,68.2061,72125.978003799
2014-01-02,69.2475,72.3434,69.1896,72.3434,12374.998719448
2014-01-03,72.0864,72.0864,71.0528,71.0528,2962.1007573145
2014-01-07,71.0528,71.0528,68.2061,69.7324,17703.253772188
2014-01-08,69.5316,70.6903,68.5175,68.931,8196.3208653785
2014-01-09,68.931,71.0528,64.5896,64.5896,54281.671814596
2014-01-10,63.3535,69.2475,63.3535,69.2475,20442.021535896
2014-01-13,70.2769,71.314,68.1806,68.731,11661.508576713
2014-01-14,68.731,68.7812,67.7204,68.2061,13827.838614702
2014-01-15,69.2219,69.2219,68.4205,68.731,10476.668273787
2014-01-16,68.2061,70.7474,68.2061,70.2309,3578.0296449465
2014-01-17,70.2309,70.3356,69.603,69.9663,5980.622481435
2014-01-20,70.0233,70.2769,68.3354,69.558,13512.821550034
2014-01-21,69.2475,70.0761,68.731,69.7647,4444.3265727802
2014-01-22,70.2769,70.2769,69.7647,69.9663,4493.6949187354
2014-01-23,70.2309,70.2769,67.7204,67.8752,4633.5718989419
2014-01-24,69.6873,69.6873,65.1656,65.1656,12229.244555199
2014-01-27,64.5122,65.7798,64.1285,65.6249,34678.91215994
2014-01-28,66.1167,68.1347,65.9686,67.688,3547.4682879266
2014-01-29,68.3677,68.3677,66.4527,67.0806,5285.9393276362
2014-01-30,66.149,69.1181,66.149,68.731,354029.8123395
2014-01-31,69.2475,70.2309,69.2475,69.655,26106.451515855
2014-02-03,70.2309,70.7474,68.2061,68.731,7878.9529270948
2014-02-04,69.3513,70.2769,69.0407,70.2769,8402.0223068587
2014-02-05,69.5843,70.9421,69.2475,69.558,12854.576937298
2014-02-06,69.558,69.558,68.731,69.1896,16145.800000981
2014-02-07,69.2475,70.1016,68.8076,69.655,37829.082806608
2014-02-10,69.655,69.7324,67.3324,67.688,8439.6362847294
2014-02-11,67.9543,69.0918,65.9091,65.9091,12326.8058103
2014-02-12,65.9091,67.1844,65.6249,67.1844,150527.61312796
2014-02-13,67.1844,67.2805,66.149,67.1844,5709.0965786811
2014-02-14,67.1844,67.4362,65.6249,66.149,17751.446681334
2014-02-17,65.7798,66.9709,65.2167,65.237,52840.586287427
2014-02-18,65.2617,65.3204,64.9061,64.9061,3481.643826653
2014-02-19,64.9061,65.3655,63.4505,63.5602,50255.800745628
2014-02-20,63.5602,63.664,62.0093,62.3215,21569.265435207
2014-02-21,62.1683,63.7925,61.7958,63.0421,47723.909860209
2014-02-24,63.4505,65.8835,63.2974,65.1146,50233.467446266
2014-02-25,66.149,66.149,65.1146,65.8385,46072.421144325
2014-02-26,65.8835,66.6603,65.8385,65.8385,24255.138542533
2014-02-27,65.8385,65.9364,65.1324,65.5288,3231.2757864514
2014-02-28,65.9933,66.149,65.391,66.149,12003.560687974
2014-03-03,63.0421,64.5122,59.9981,62.7783,12166.94640435
2014-03-04,62.7783,66.6603,62.7783,66.6603,21190.774782884
2014-03-05,67.1257,67.1844,66.1677,66.9189,63827.394136085
2014-03-06,66.6603,66.6603,65.9091,66.6085,4151.6428074741
2014-03-07,66.6603,66.6603,65.7551,66.6603,2296.8035237272
2014-03-10,65.7798,66.149,64.382,64.4084,6144.0081978106
2014-03-11,64.5896,65.5535,64.5896,64.9521,2252.1369250058
2014-03-12,65.1146,65.8835,64.0248,64.2076,15802.572452911
2014-03-13,65.8648,65.8648,64.6925,65.1146,12933.331203465
2014-03-14,65.1146,65.1146,63.1203,64.5445,15125.52085124
2014-03-17,65.1146,67.6693,64.5701,65.3655,25819.644934591
2014-03-18,65.7287,66.6603,64.8559,66.0963,35938.980418608
2014-03-19,67.688,68.3677,66.6408,67.688,13012.085469631
2014-03-20,66.7063,67.688,66.1677,67.688,5046.1502187107
2014-03-21,68.0564,68.2061,67.0159,68.2061,10069.967138061
2014-03-24,68.5753,68.731,66.6918,66.6918,8530.1449189806
2014-03-25,67.9543,68.7047,67.3587,68.7047,5947.7102507981
2014-03-26,68.731,69.4992,67.688,67.7723,19143.163862549
2014-03-27,67.9543,69.1445,67.9543,69.1181,4172.8006700264
2014-03-28,69.1181,69.4992,68.9624,69.4992,12277.437464346
2014-03-31,69.4992,71.0528,69.4992,71.0528,27576.922963236
2014-04-01,71.8286,72.8572,71.5709,72.3434,26212.240828616
2014-04-02,73.8934,76.4788,73.7853,75.9326,47589.910064044
2014-04-03,76.4788,76.9144,75.9624,76.5868,12677.08597922
2014-04-04,76.6472,76.6472,75.9326,76.3035,7682.6549800823
2014-04-07,76.3035,76.3639,73.9427,73.9427,10735.264371648
2014-04-08,73.7853,73.8934,72.6062,72.6062,9834.8797763692
2014-04-09,73.1507,73.8713,71.8286,72.3434,20632.442298865
2014-04-10,73.5276,73.5276,72.8146,72.8572,16004.747583966
2014-04-11,72.8359,73.3574,72.4139,73.2791,20925.126064171
2014-04-14,73.2791,73.2791,71.8286,72.8359,13449.347962377
2014-04-15,72.8359,74.2286,72.8359,73.7853,7685.0058536992
2014-04-16,72.8572,73.3932,71.872,72.243,23237.210266408
2014-04-17,72.8572,73.6424,71.986,72.3434,10799.913396114
2014-04-22,72.8572,73.1141,72.6062,72.6062,32558.424157481
2014-04-23,73.3574,73.6569,72.6291,72.8146,40631.324157972
2014-04-24,72.8572,72.8572,71.8286,72.3434,67233.810006996
2014-04-25,72.8359,72.8359,72.1357,72.3434,102802.52783094
2014-04-28,72.8359,73.2791,72.0864,72.243,144032.14932442
2014-04-29,72.4999,72.8359,72.4999,72.7857,112457.56577561
2014-04-30,72.8572,72.9074,72.6572,72.7576,126784.96503391
2014-05-02,73.9223,73.9223,73.3574,73.9223,54762.425469255
2014-05-05,73.9708,74.9892,73.9708,74.3639,40775.902885412
2014-05-06,74.9892,74.9892,73.514,73.6356,38889.326807837
2014-05-07,73.3778,73.3778,70.2446,71.04,63767.446858853
2014-05-08,71.04,72.3357,70.5278,71.0647,21041.494308209
2014-05-09,72.1357,72.1357,68.5549,68.8331,8425.5310430279
2014-05-12,68.8331,69.4031,67.1453,69.4031,16151.677185023
2014-05-13,69.461,70.4708,68.8144,69.9663,11634.473530119
2014-05-14,69.9663,70.4708,68.9497,69.9136,2473.1190449959
2014-05-15,69.8498,69.8498,68.9497,69.4031,11903.648559256
2014-05-16,69.4031,70.2446,68.8919,69.5707,8819.3023738613
2014-05-19,69.5707,70.8069,69.5707,70.8069,5378.7988355044
2014-05-20,71.3216,71.3785,70.5278,71.3785,4923.9047906311
2014-05-21,71.3785,71.3785,70.3602,71.3785,26338.012567121
2014-05-22,71.3785,71.6568,70.6716,71.1012,46884.647978969
2014-05-23,71.1012,71.5427,69.9136,70.8069,11401.737042044
2014-05-26,70.8069,71.1012,69.461,69.6873,7834.2863283734
2014-05-27,69.9663,71.1012,69.1249,70.5278,20270.407761861
2014-05-28,71.1012,71.3216,70.5278,70.5278,89498.934032811
2014-05-29,71.3428,74.9594,70.949,73.2349,84117.784323689
2014-05-30,73.3217,74.1707,72.5067,73.3574,13355.313017701
2014-06-02,73.3574,73.5786,71.4576,72.5577,7333.5502479703
2014-06-03,73.3574,74.1426,72.7857,73.5786,31419.425890086
2014-06-04,73.5786,73.8568,73.2647,73.514,42192.304239605
2014-06-05,73.9223,74.4779,73.6935,74.4779,49159.118203335
2014-06-06,74.5612,74.9288,73.9223,74.4779,12852.226063681
2014-06-09,74.7569,75.5812,74.2005,74.4779,13384.698937913
2014-06-10,74.591,75.1763,72.8716,74.4779,18368.551005775
2014-06-11,74.7569,74.7569,73.514,73.9223,25479.943696947
2014-06-12,73.4357,73.9223,73.1209,73.6356,10642.40486378
2014-06-13,73.6067,73.6067,72.1357,72.2217,5753.7631774025
2014-06-16,72.1357,72.1357,70.0497,71.04,12079.964080524
2014-06-17,70.5278,72.0005,70.5278,71.2935,8740.5481076946
2014-06-18,71.3216,71.3216,70.8069,71.1012,58856.471873115
2014-06-20,71.7435,71.7435,70.0497,70.7618,11321.807339068
2014-06-23,70.7295,71.1012,70.7295,70.9813,4493.6949187354
2014-06-24,70.9813,71.0068,70.2446,70.5278,6617.7092316193
2014-06-25,70.0497,70.5278,66.8611,67.3129,22704.737392177
2014-06-26,67.9926,68.2776,65.7092,66.5752,44516.142809926
2014-06-27,66.7505,66.9768,63.7567,66.4647,22261.597715388
2014-06-30,66.4647,67.7084,65.5407,67.7084,20410.284742067
2014-07-01,68.1024,68.1024,66.4647,66.5752,122153.74400858
2014-07-02,67.6753,67.6753,66.4647,66.7505,49041.57452249
2014-07-03,67.3129,67.3129,66.4332,66.6918,95372.591764676
2014-07-04,67.3129,67.3129,66.4332,67.198,2225.1018784112
2014-07-07,67.198,67.198,66.0129,66.5752,6011.1838384549
2014-07-08,67.1453,67.1453,65.1724,65.1724,39185.536883569
2014-07-09,66.4144,66.8084,64.4347,66.0384,29187.271390824
2014-07-10,66.5752,66.8611,65.2234,66.531,14089.961022988
2014-07-11,66.0129,66.7769,65.7866,66.531,5846.6226852707
2014-07-14,65.7866,69.1249,65.7866,67.9926,18266.288003439
2014-07-15,69.261,69.261,68.2776,68.5549,23074.999986842
2014-07-16,68.6392,68.8331,67.3724,67.4234,8232.7594064407
2014-07-17,67.4234,67.4558,66.2724,66.9189,7569.8130464703
2014-07-18,66.0129,67.0874,65.4753,66.2392,11683.841876074
2014-07-21,66.2392,66.2392,65.1724,65.2821,3380.5562611256
2014-07-22,65.2821,67.6753,65.2821,67.6753,48840.574828244
2014-07-23,67.6497,67.6497,66.1286,66.1881,8027.0579649606
2014-07-24,66.5752,67.3129,66.2137,67.2303,9806.6692929662
2014-07-25,67.6302,67.6302,66.1031,67.0874,12021.192240101
2014-07-28,67.0874,67.3979,66.0384,66.8084,10101.703931889
2014-07-29,66.9513,66.9513,65.2489,65.3408,8775.8112119484
2014-07-30,65.3408,66.3822,63.7567,63.7567,16246.887566508
2014-07-31,63.7567,64.6024,62.7179,62.7179,7366.4624786071
2014-08-01,62.6567,64.7776,62.6567,64.6024,6287.4114884425
2014-08-04,64.6024,66.8611,64.3242,66.8611,11540.438585442
2014-08-05,66.8866,67.9926,66.5752,67.0287,26087.64452692
2014-08-06,66.8611,66.8611,65.7347,65.7347,26501.398283497
2014-08-07,66.3822,66.3822,64.9716,65.1146,34694.19283845
2014-08-08,64.8934,65.6769,64.6611,64.8934,13720.873865132
2014-08-11,64.8934,66.2392,64.8934,65.961,6976.217458199
2014-08-12,65.4753,66.2392,65.4753,66.1031,5760.8157982533
2014-08-13,66.2392,67.2559,65.9933,67.0874,46982.209234071
2014-08-14,67.0874,67.9603,66.6408,67.5332,33983.053569333
2014-08-18,67.5332,68.8331,66.8338,68.7234,10538.966424635
2014-08-19,68.0181,69.2866,68.0181,68.6069,16450.238134371
2014-08-20,69.0918,69.5707,68.8331,69.5707,6054.6750003678
2014-08-21,69.5707,70.1271,69.4031,69.9663,5752.5877405941
2014-08-22,69.6873,70.3024,69.4031,69.9136,10656.510105481
2014-08-25,69.4278,70.1595,68.6656,68.8331,5087.2905070068
2014-08-26,69.4031,69.94,68.8331,69.4031,7434.6378134977
2014-08-27,69.8813,69.9663,69.1505,69.9663,7201.9013254229
2014-08-28,69.4031,69.94,68.8331,69.2347,15641.537610152
2014-08-29,68.5226,69.2015,68.5226,68.8331,25778.504646296
2014-09-01,68.3032,69.94,68.3032,69.9136,4909.7995489296
2014-09-02,69.94,69.9663,68.8331,68.8331,7359.4098577563
2014-09-03,69.94,69.94,68.8331,68.8331,13005.032848781
2014-09-04,69.1505,70.8069,68.8331,70.2446,42035.971144079
2014-09-05,70.3602,70.8069,69.9136,70.8069,6611.832047577
2014-09-08,70.8069,71.9146,70.0233,71.6568,14608.328655518
2014-09-09,71.8788,71.8788,71.1157,71.3785,4896.8697440366
2014-09-10,70.8069,74.4574,70.5278,73.9223,34737.684000363
2014-09-11,74.4574,74.4574,73.6356,73.9223,18949.216789154
2014-09-12,73.9223,74.6973,73.6356,73.6356,13982.996273418
2014-09-15,72.8436,74.9892,72.5356,74.4574,53724.514767387
2014-09-16,74.4209,75.3788,73.5786,75.3788,33482.31748893
2014-09-17,75.3788,78.2832,75.3788,77.8638,22348.580039214
2014-09-18,77.8638,77.9779,76.7391,77.0224,19531.05800934
2014-09-19,78.1462,78.1462,76.5631,76.5631,7887.180984754
2014-09-22,76.8769,77.8638,76.7697,77.2436,5120.2027376436
2014-09-23,77.3049,77.4197,76.7391,77.1526,4011.7658272676
2014-09-24,77.0446,78.3453,76.6022,78.3453,7167.8136579777
2014-09-25,78.3453,78.3453,74.4779,74.4779,22590.720021756
